;INDREP_red;iris;libcom17;lib_com16;lib_dep;REG;reg16;lib_reg;lib_reg16;LIB_EPCI16;BAT_red;CODEPOSTAL_red;CODSEGPATRIM_red;COMPLGEO_red;COMPLIDENT_red;construct_red;CONV_red;COULOIR_red;CUS_red;DATCONV_red;DEP;DEPCOM_red;depcom_red16;DPEDATE_red;DPEENERGIE_red;DPESERRE_red;DROIT_red;ENTREE_red;EPCI16;ESC_red;ETAGE_red;finan_red;IMMEU_red;LIBSEGPATRIM_red;LIEUDIT_red;locat_red;nbpiece_red;NOMVOIE_red;NUMAPPT_red;NUMBOITE_red;NUMCONV_red;NUMVOIE_red;origine_red;patrimoine_red;QPV_red;SRU_ALINEA_red;SRU_EXPIR_red;surfhab_red;TYPECONST_red;TYPVOIE_red;x;y;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district
15001;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;1;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;8;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15002;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;2;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;9;;4491047A;3;1;1973;1;1;2036;100;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15003;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;2;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;10;;4491047A;3;1;1973;1;1;2036;66;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15004;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;2;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;11;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15005;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;2;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;12;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15006;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;3;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;14;;4491047A;3;1;1973;1;1;2036;66;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15007;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;3;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;15;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15008;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;3;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;16;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15009;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;4;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;17;;4491047A;3;1;1973;1;1;2036;100;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15010;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;4;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;18;;4491047A;3;1;1973;1;1;2036;66;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15011;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;4;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;19;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15012;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;4;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;20;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15013;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;5;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;21;;4491047A;3;1;1973;1;1;2036;100;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15014;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;5;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;22;;4491047A;3;1;1973;1;1;2036;66;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15015;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;5;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;23;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15016;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;5;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;24;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15017;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;6;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;27;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15018;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;6;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;28;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15019;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;7;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;29;;4491047A;3;1;1973;1;1;2036;100;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15020;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;7;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;30;;4491047A;3;1;1973;1;1;2036;66;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15021;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;7;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;31;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15022;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;7;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;32;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15023;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;8;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;33;;4491047A;3;1;1973;1;1;2036;100;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15024;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;8;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;34;;4491047A;3;1;1973;1;1;2036;64;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15025;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;8;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;35;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15026;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;8;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;36;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15027;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;9;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;37;;4491047A;3;1;1973;1;1;2036;100;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15028;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;9;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;38;;4491047A;3;1;1973;1;1;2036;66;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15029;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;9;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;39;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15030;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;9;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;40;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15031;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;10;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;42;;4491047A;3;1;1973;1;1;2036;66;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15032;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;10;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;43;;4491047A;3;1;1973;1;1;2036;82;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15033;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;1;10;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;44;;4491047A;3;1;1973;1;1;2036;51;C;RUE;357419.2;6687115.25;47.195792;-1.527613;3 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00003;3;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15034;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;0;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;45;;4491047A;1;1;1973;1;1;2036;100;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15035;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;0;52;3;AGENCE GOUDY;NA;1973;1;RUE D'HENDAYE;46;;4491047A;1;1;1973;1;1;2036;34;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15036;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;0;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;47;;4491047A;1;1;1973;1;1;2036;71;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15037;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;0;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;48;;4491047A;1;1;1973;1;1;2036;51;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15038;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;1;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;49;;4491047A;1;1;1973;1;1;2036;100;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15039;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;1;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;50;;4491047A;1;1;1973;1;1;2036;66;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15040;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;1;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;51;;4491047A;1;1;1973;1;1;2036;82;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15041;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;1;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;52;;4491047A;1;1;1973;1;1;2036;51;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15042;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;2;52;3;AGENCE GOUDY;NA;1973;5;RUE D'HENDAYE;53;;4491047A;1;1;1973;1;1;2036;100;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15043;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;2;52;3;AGENCE GOUDY;NA;1973;3;RUE D'HENDAYE;54;;4491047A;1;1;1973;1;1;2036;66;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15044;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;2;52;3;AGENCE GOUDY;NA;1973;4;RUE D'HENDAYE;55;;4491047A;1;1;1973;1;1;2036;82;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15045;NA;1101;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44200;3;;NA;1973;1;NA;NA;01/07/1991;44;44109;NA;08/2011;C;D;1;NA;244400404;2;1;52;3;AGENCE GOUDY;NA;1973;2;RUE D'HENDAYE;56;;4491047A;1;1;1973;1;1;2036;51;C;RUE;357404.58;6687077.54;47.195578;-1.527464;1 Rue d'Hendaye 44200 Nantes;0.97;housenumber;44109_4102_00001;1;Rue d'Hendaye;;44200;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
