REG;LIBREG;DEP;LIBDEP;EPCI;LIBEPCI;DROIT;DEPCOM;CODEPOSTAL;LIBCOM;NUMVOIE;INDREP;TYPVOIE;NOMVOIE;NUMAPPT;NUMBOITE;ESC;COULOIR;ETAGE;COMPLIDENT;ENTREE;BAT;IMMEU;COMPLGEO;LIEUDIT;QPV;TYPECONST;NBPIECE;SURFHAB;CONSTRUCT;LOCAT;PATRIMOINE;ORIGINE;FINAN;FINANAUTRE;CONV;NUMCONV;DATCONV;NEWLOGT;CUS;DPEDATE;DPEENERGIE;DPESERRE;SRU_EXPIR;SRU_ALINEA;CODSEGPATRIM;LIBSEGPATRIM
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0031;;;;0;TRAVO;;;0000-2571-0031-0031;ORTOLI;;2;I;5;108;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0032;;;;0;TRAVO;;;0000-2571-0032-0032;ORTOLI;;2;I;4;89;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0033;;;;0;TRAVO;;;0000-2571-0033-0033;ORTOLI;;2;I;4;89;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0034;;;;0;TRAVO;;;0000-2571-0034-0034;ORTOLI;;2;I;4;89;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0035;;;;0;TRAVO;;;0000-2571-0035-0035;ORTOLI;;2;I;4;89;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0036;;;;0;TRAVO;;;0000-2571-0036-0036;ORTOLI;;2;I;4;89;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0037;;;;0;TRAVO;;;0000-2571-0037-0037;ORTOLI;;2;I;6;127;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0038;;;;0;TRAVO;;;0000-2571-0038-0038;ORTOLI;;2;I;3;74;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0039;;;;0;TRAVO;;;0000-2571-0039-0039;ORTOLI;;2;I;3;74;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0040;;;;0;TRAVO;;;0000-2571-0040-0040;ORTOLI;;2;I;5;108;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0041;;;;0;TRAVO;;;0000-2571-0041-0041;ORTOLI;;2;I;3;74;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;200033827;CC de Fium'orbu Castellu;1;2B342;20240;VENTISERI;;;;VILLA N;0042;;;;0;TRAVO;;;0000-2571-0042-0042;ORTOLI;;2;I;4;89;1986;1986;1986;1;12;;1;2B/2/12/1986/85/1231/2/034016/74;26/03/1987;;;11/2008;E;;2020;2;0005;Agence de Toulon
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT A LOT 001;;0010A;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT A LOT 003;;0010A;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT A LOT 004;;0010A;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT A LOT 006;;0010A;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT A LOT 007;;0010A;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT A LOT 008;;0010A;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT A LOT 009;;0010A;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT A LOT 010;;0010A;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT B LOT 011;;0010B;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT B LOT 013;;0010B;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT B LOT 014;;0010B;10;10;;2;C;5;85;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT B LOT 015;;0010B;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT B LOT 016;;0010B;10;10;;2;C;5;85;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT B LOT 018;;0010B;10;10;;2;C;5;85;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT B LOT 019;;0010B;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT B LOT 020;;0010B;10;10;;2;C;5;85;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT C LOT 022;;0010C;10;10;;2;C;3;60;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT C LOT 023;;;;;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;01/1900;;;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT C LOT 024;;;;;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;01/1900;;;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT C LOT 025;;0010C;10;10;;2;C;3;60;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT C LOT 026;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT C LOT 027;;0010C;10;10;;2;C;2;48;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT C LOT 028;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT C LOT 029;;0010C;10;10;;2;C;3;60;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT C LOT 030;;;;;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;01/1900;;;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT C LOT 033;;0010C;10;10;;2;C;3;60;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT C LOT 034;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT C LOT 035;;0010C;10;10;;2;C;2;48;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT C LOT 036;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT C LOT 037;;0010C;10;10;;2;C;3;60;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT C LOT 038;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT C LOT 039;;0010C;10;10;;2;C;2;48;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;5;BATIMENT C LOT 040;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;5;BATIMENT C LOT 043;;0010C;10;10;;2;C;2;48;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;6;BATIMENT C LOT 044;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;6;BATIMENT C LOT 045;;0010C;10;10;;2;C;3;60;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;6;BATIMENT C LOT 046;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;6;BATIMENT C LOT 047;;0010C;10;10;;2;C;2;48;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;7;BATIMENT C LOT 048;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;7;BATIMENT C LOT 050;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;7;BATIMENT C LOT 051;;0010C;10;10;;2;C;2;48;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;8;BATIMENT C LOT 052;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;8;BATIMENT C LOT 053;;0010C;10;10;;2;C;3;60;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;8;BATIMENT C LOT 055;;0010C;10;10;;2;C;2;48;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;9;BATIMENT C LOT 056;;;;;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;01/1900;;;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;9;BATIMENT C LOT 057;;0010C;10;10;;2;C;3;60;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;9;BATIMENT C LOT 058;;0010C;10;10;;2;C;4;74;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;9;BATIMENT C LOT 059;;0010C;10;10;;2;C;2;48;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT D LOT 061;;0010D;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT D LOT 062;;;;;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;01/1900;;;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT D LOT 064;;0010D;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT D LOT 065;;0010D;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT D LOT 066;;0010D;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT D LOT 067;;0010D;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT D LOT 068;;;;;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;01/1900;;;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT D LOT 069;;0010D;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT E1 LOT 070;;0010E;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT E1 LOT 071;;0010E;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT E1 LOT 072;;0010E;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT E1 LOT 073;;0010E;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT E1 LOT 074;;0010E;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;2;BATIMENT E1 LOT 075;;0010E;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT E1 LOT 076;;0010E;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;3;BATIMENT E1 LOT 077;;0010E;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT E1 LOT 078;;0010E;10;10;;2;C;4;69;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;4;BATIMENT E1 LOT 079;;0010E;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT E2 LOT 080;;0010E;10;10;;2;C;5;85;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;0;BATIMENT E2 LOT 081;;0010E;10;10;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT E2 LOT 082;;0010E;10;10;;2;C;6;92;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;05/2009;D;E;;;S9;S9
94;Corse;2B;HAUTE-CORSE;242000354;CA de Bastia;1;2B033;20600;BASTIA;;;QUARTIER;MONTESORO;;;;;1;BATIMENT E2 LOT 083;;;;;;2;C;3;62;1972;1972;1972;1;52;;1;2B.211.1991.85.1231.1.013.007.150;22/10/1991;;13;01/1900;;;;;S9;S9
